Código	Artículo	Precio sin impuestos	Porcentaje impuestos	Porcentaje liquidación	Fecha fin de promo	Fecha reposición	Canon digital	Part number	Stock local	Stock provincias	Id marca	Id categoría	Categoría	URL imagen	Código Icecat
10112899	Tinta HP Cian/Magenta/Amarillo/Negro (6ZC69AE) N953	PVM	7	0			0	6ZC69AE	4	9			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-10112899.jpg	80484024
10113002	Tinta BROTHER XL Magenta (LC421XLM)	PVM	7	0			0	LC421XLM	2	8			Consumibles impresión>Tintas Marcas>Tintas Brother	https://cluster.binarycanarias.com/img/cp-10113002.jpg	92671168
10113068	Impresora Térmica Approx Etiquetas+ticket (APPLAB3)	PVM	7	0			0	APPLAB3	2	7			Terminales TPV>Impresoras TPV>Impresoras TPV	https://cluster.binarycanarias.com/img/cp-10113068.jpg	94626910
10113321	Memoria CRUCIAL DDR4 SODIMM 16GB 3200MHz(CT16G4SFRA32A)	PVM	7	0			0	CT16G4SFRA32A	10	10			Integración>Memorias>Sodimm DDR4	https://cluster.binarycanarias.com/img/cp-10113321.jpg	80212750
10113444	Torre LIAN LI Dynamic E-ATX Negro (PC-O11DX)	PVM	7	0			0	PC-O11DX	1	1			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10113444.jpg	55236395
55256053	Latiguillo EQUIP U/UTP Cat.6 1m Amarillo (EQ625460)	PVM	7	0			0	EQ625460	10	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-55256053.jpg	19657988
55256107	Latiguillo EQUIP U/UTP Cat.6 20m Azul (EQ625439)	PVM	7	0			0	EQ625439	8	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-55256107.jpg	19657967
55256150	Latiguillo Apant EQUIP Cat5 F/UTP 3m Amarillo(EQ225462)	PVM	7	50			0	EQ225462	2	2			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-55256150.jpg	19657921
55257000	Nanocable USB 2.0 A/M-B/M 1.8m Beige (10.01.0103)	PVM	7	0			0	10.01.0103	10	10			Redes y CCTV>Cables>Datos	https://cluster.binarycanarias.com/img/cp-55257000.jpg	26529131
55257095	Nanocable Red Cat.6 FTP AWG24 10m Gris (10.20.0810)	PVM	7	0			0	10.20.0810	8	10			Redes y CCTV>Cables>Cables de red	https://cluster.binarycanarias.com/img/cp-55257095.jpg	32275718
55257217	Nanocable Latig Cat.6 UTP 0.25m Gris (10.20.0400-L25)	PVM	7	0			0	10.20.0400-L25	10	10			Redes y CCTV>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-55257217.jpg	55001388
55257281	Nanocable Mini DP/M-DVI/M 2m Blanco (10.15.4202)	PVM	7	0			0	10.15.4202	10	10			Redes y CCTV>Cables>Video	https://cluster.binarycanarias.com/img/cp-55257281.jpg	67657087
55301063	Cable AISENS USB2.0 3A Tipo C/M-A/M 15cm (A107-0059)	PVM	7	0			0	A107-0059	8	10			Redes y CCTV>Cables>Datos	https://cluster.binarycanarias.com/img/cp-55301063.jpg	70325733
57001066	Tubo LG LED 22W 3000K 40000horas (T4B22BD1FEA)	PVM	7	30			0	T4B22BD1FEA	0	10			Hogar / Electrónica consumo>Iluminacion>Iluminación LED	https://cluster.binarycanarias.com/img/cp-57001066.jpg	-1
60423080	"Kit Accesorios para PSP ""High School Musical"""	PVM	7	70			0		0	4			Juegos y Consolas>Accesorios consolas>Playstation portable (PSP)		-1
70101083	Cajón Portamonedas UNYKA 41x41.5x10mm Negro (56001)	PVM	7	0			0	56001	2	9			Terminales TPV>Terminal punto venta (TPV)>Cajones portamonedas	https://cluster.binarycanarias.com/img/cp-70101083.jpg	-1
70401132	Receptor para MS-9530 (MIK-9530)	PVM	7	70			0	MIK-9530	1	2			Terminales TPV>Terminal punto venta (TPV)>Varios (TPV)		-1
70503035	Cinta EPSON TM-U210/220 Negro ERC-38B (C43S015374)	PVM	7	0			0	C43S015374	10	10			Consumibles impresión>Otros Consumibles>Cintas	https://cluster.binarycanarias.com/img/cp-70503035.jpg	638839
70850223	Dispositivo Electrónico IQOS 3 BLUE	PVM	7	0			0	IQOS 3 BLUE	2	2			Hogar / Electrónica consumo>Cuidado personal>Salud	https://cluster.binarycanarias.com/img/cp-70850223.jpg	-1
15203925	"Funda BQ Aquaris 5.7"" Back Cover Amarillo (11BQFUN191)"	PVM	7	70			0	11BQFUN191	6	7			Telefonía / Smartphones>Accesorios de telefonía móvil>Fundas y carcasas	https://cluster.binarycanarias.com/img/cp-15203925.jpg	21907992
15203995	Bolso Deportivo GYM APPROX	PVM	7	50			0		3	3			Ordenadores portátiles>Accesorios notebook>Varios (accesorios notebook)		-1
15204828	Maqueta DUMMY UPULSE Dorado	PVM	7	50			0	DUMMYUPULSEGOLD	1	1			Telefonía / Smartphones>Accesorios de telefonía móvil>Varios	https://cluster.binarycanarias.com/img/cp-15204828.jpg	-1
15205916	iPad Cover Smart Negro Piel (MC947ZM)	PVM	7	70			0	MC947ZM/A	1	1			Tablets / eBooks>Accesorios PAD y Tablet>Fundas PAD y Tablet	https://cluster.binarycanarias.com/img/cp-15205916.jpg	8602327
10118120	Semitorre Mars Gaming ARGB Sin/F ATX Blanco (MCX7W)	PVM	7	0			0	MCX7W	1	1			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10118120.jpg	100709701
10118248	"Apple MackBook Air 13.6"" 8Gb 256SSD Plata (MLXY3Y/A)"	PVM	7	0			5.45	MLXY3Y/A	2	3			Ordenadores portátiles>Notebooks / Ordenadores portátiles>De 13 a 14.3 pulgadas	https://cluster.binarycanarias.com/img/cp-10118248.jpg	-1
10118324	"Patinete SmartGyro Crossover Dual 1600W 10"" (SG27-169)"	PVM	7	0			0	SG27-169	3	6			Hogar / Electrónica consumo>Ocio>Patines	https://cluster.binarycanarias.com/img/cp-10118324.jpg	-1
10118367	Auriculares Mars Gaming Rainbow RGB Flow Negro (MH222)	PVM	7	0			0	MH222	2	4			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10118367.jpg	-1
10118384	Intel Core i5-13600K LGA1700 24Mb (BX8071513600K)3	PVM	7	0			0	BX8071513600K	1	2			Integración>Microprocesadores>Intel socket 1700	https://cluster.binarycanarias.com/img/cp-10118384.jpg	-1
10118387	"Pizarra DENVER 14"" LCD + Lapiz, Negro  (LWT-14510)"	PVM	7	0			0	LWT-14510	3	6			Imagen y sonido>Proyectores>Pantallas	https://cluster.binarycanarias.com/img/cp-10118387.jpg	-1
10118395	Altavoz DENVER Bluetooth speaker Usb/mSD (BTG-408)	PVM	7	0			0	BTG-408	4	9			Multimedia>Sonido>Altavoces	https://cluster.binarycanarias.com/img/cp-10118395.jpg	-1
10118431	"Smartwatch DENVER 1.28"" BT Blanco (SW-173 WHITE)"	PVM	7	0			0	SW-173 WHITE	3	6			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10118431.jpg	-1
10118485	"Smartwatch DENVER BT 1.3"" (SW-152)"	PVM	7	0			0	SW-152	0	5			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10118485.jpg	-1
10118673	"Funda CASE LOGIC Surefit Folio 9-11"" Azul (3203709)"	PVM	7	0		11/11/2022	0	3203709	0	0			Tablets / eBooks>Accesorios PAD y Tablet>Fundas PAD y Tablet		-1
10251230	Modulo DDR3 1333Mhz SODIMM 1Gb KVR1333D3S8S9/1G (OUT)	PVM	7	70			0	KVR1333D3S9/1G	5	10			Integración>Memorias>Seminuevo (Memorias)	https://cluster.binarycanarias.com/img/cp-10251230.jpg	3270036
10303895	Tarjeta PCI APPROX 2 Serie Low/High Prof (APPPCI2S)	PVM	7	0			0	APPPCI2S	0	8			Integración>Controladoras>Controladoras PCI	https://cluster.binarycanarias.com/img/cp-10303895.jpg	24743014
10308289	Hub USB 4 puertos D-Link USB 2.0 (DUB-H4)	PVM	7	0			0	DUB-H4	1	6			Periféricos>Hubs y adaptadores>HUBs USB	https://cluster.binarycanarias.com/img/cp-10308289.jpg	253853
10309010	Hub USB UNYKA UK-365 4p Mini Rosa	PVM	7	70			0	50227	10	10			Periféricos>Hubs y adaptadores>HUBs USB	https://cluster.binarycanarias.com/img/cp-10309010.jpg	-1
10352536	"Caja HDD TOOQ 2.5"" SATA USB3.1 Negra (TQE-2528B)"	PVM	7	0			0	TQE-2528B	3	10			Periféricos>Discos y cajas externos>Cajas SATA 2.5	https://cluster.binarycanarias.com/img/cp-10352536.jpg	62512307
10353022	"Disco Externo Toshiba 2.5"" 1Tb USB3.0 (HDTB410EK3AA)"	PVM	7	0			6.45	HDTB410EK3AA	10	10			Periféricos>Discos y cajas externos>Discos externos	https://cluster.binarycanarias.com/img/cp-10353022.jpg	48066574
10357339	"Disco WD Red 2Tb 3.5"" SATA3 256Mb (WD20EFAX)"	PVM	7	0			5.45	WD20EFAX	10	10			Integración>Discos Internos>SATA 3.5	https://cluster.binarycanarias.com/img/cp-10357339.jpg	70339172
10114741	Tinta Canon CLI-65M Magenta (4217C001)	PVM	7	0			0	4217C001	0	1			Consumibles impresión>Tintas Marcas>Tintas Canon	https://cluster.binarycanarias.com/img/cp-10114741.jpg	87101489
10114886	Altavoz LOGITECH Ears MegaBoom 3 BT Negro (984-001402)	PVM	7	0			0	984-001402	1	2			Multimedia>Sonido>Altavoces	https://cluster.binarycanarias.com/img/cp-10114886.jpg	61040242
10115096	Auriculares NGS Bluetooth Negros (ARTICABLOOMBLACK)	PVM	7	0			0	ARTICABLOOMBLACK	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10115096.jpg	96559442
10115225	Mochila para PS5 Konix Mythics Titan 16L Negra	PVM	7	0			0	PS5 MYTHICS TITAN	0	1			Juegos y Consolas>Accesorios consolas>Varios (consolas)	https://cluster.binarycanarias.com/img/cp-10115225.jpg	-1
10115240	Ratón EQUIP Life Comfort USB 4 botones (EQ245114)	PVM	7	0			0	EQ245114	5	10			Periféricos>Ratones>Ratones	https://cluster.binarycanarias.com/img/cp-10115240.jpg	93620429
10115317	Multifunción HP Laserjet M140W B/N WiFi Blanca (7MD72F)	PVM	7	0			5.25	7MD72F	4	8			Impresoras y escáner>Impresoras láser>Multifunción B/N	https://cluster.binarycanarias.com/img/cp-10115317.jpg	92923380
10115984	Hub EQUIP Life Usb-A a 1Usb3.0 2Usb2.0 (EQ128960)	PVM	7	0			0	EQ128960	10	10			Periféricos>Hubs y adaptadores>HUBs USB	https://cluster.binarycanarias.com/img/cp-10115984.jpg	95957043
10116092	"Smartphone Samsung S22 6.1"" 8Gb 256Gb 5G Negro (S901B)"	PVM	7	0			1.1	SM-S901BZKGEUE	1	2			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10116092.jpg	96664974
10116112	Sportcam SWISS GO Alpha FHD Wifi+Accesorios(SWI400033)	PVM	7	0			0	SWI400033	10	10			Imagen y sonido>Fotografía y video>Cámaras de video	https://cluster.binarycanarias.com/img/cp-10116112.jpg	-1
10116175	Adaptador CLUB3D Usb-C a DP 1.4 8K60Hz (CAC-1567)	PVM	7	0			0	CAC-1567	1	1			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-10116175.jpg	76971229
10116185	Ratón NGS Wireless LED Blanco/Menta (SMOGMINT-RB)	PVM	7	0			0	SMOGMINT-RB	9	10			Periféricos>Ratones>Ratones	https://cluster.binarycanarias.com/img/cp-10116185.jpg	93609949
10116212	PDA Lector 1D/2D NOMU inalámbrico IP69 (T20) (OUT6212)	PVM	7	0			0	OUT6212	2	2			Terminales TPV>Escáner>Seminuevo (Escáner)	https://cluster.binarycanarias.com/img/cp-10116212.jpg	-1
10116288	Nanocable Latiguillo Red Cat.7 SFTP 0.5m(10.20.1700-GR)	PVM	7	0			0	10.20.1700-GR	10	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10116288.jpg	99780838
10116312	Nanocable Latiguillo Cat7 SFTP 2m Negro (10.20.1702-BK)	PVM	7	0			0	10.20.1702-BK	7	10			Periféricos>Cables>Latiguillos de red	https://cluster.binarycanarias.com/img/cp-10116312.jpg	99820636
10116555	Cable Telefonico EQUIP RJ11 3m Negro (EQ105102)	PVM	7	0			0	EQ105102	6	10			Periféricos>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-10116555.jpg	76971337
10116757	ASUS ROG STRIX Z690-A GAMING WIFI:(1700) DDR4 HDMI ATX	PVM	7	0			0	90MB1AP0-M0EAY0	2	4			Integración>Placas base>Intel Socket 1700	https://cluster.binarycanarias.com/img/cp-10116757.jpg	97307933
10116803	Peana LG para 50/55US662H (AM-ST19CC) (OUT6803)	PVM	7	0			0	OUT6803	1	1			Imagen y sonido>Televisores>Seminuevo (Televisión)		-1
30207387	Altavoz CONCEPT.Bt MP3 USB/mSD FM Gris (APOLLYON01G)	PVM	7	0			0	APOLLYON01G	3	7			Multimedia>Sonido>Altavoces	https://cluster.binarycanarias.com/img/cp-30207387.jpg	44497626
30403263	Volante Thrustmaster TS-PC Racer 488 Challenge 2960798	PVM	7	0			0	2960798	2	4			Juegos y Consolas>Gaming PC>Volantes	https://cluster.binarycanarias.com/img/cp-30403263.jpg	52282670
45100655	"EQUIP Regleta Rack 19"" 1U 8Tomas Interruptor (EQ333283)"	PVM	7	0			0	EQ333283	10	10			Redes y CCTV>Armarios y cajas>Varios (armarios y cajas)	https://cluster.binarycanarias.com/img/cp-45100655.jpg	7575054
45204166	Pto. Acceso UBIQUITI AC Unifi PoE (UAP-nanoHD)	PVM	7	0		18/11/2022	0	UAP-NANOHD	0	0			Redes y CCTV>WiFi>Puntos de acceso	https://cluster.binarycanarias.com/img/cp-45204166.jpg	46498496
45205019	ASUS Wireless USB2 Super Speed N (WL-160N)	PVM	7	50			0	90-ID3002M00-0PAZ	1	1			Redes y CCTV>WiFi>Tarjetas de red wireless USB	https://cluster.binarycanarias.com/img/cp-45205019.jpg	1605813
45205471	Camara IP TENDA Wireless Visión Nocturna C3	PVM	7	50			0	C3	1	2			Redes y CCTV>Cámaras IP>Cámaras IP wireless	https://cluster.binarycanarias.com/img/cp-45205471.jpg	20409822
45206707	Controlador Cloud TP-LINK Omada Wi-Fi (OC200)	PVM	7	0			0	OC200	2	4			Redes y CCTV>WiFi>Varios (wifi)	https://cluster.binarycanarias.com/img/cp-45206707.jpg	60179253
45206998	Ubiquiti UniFi Controller - Cloud Key (UCK-G2-Plus)	PVM	7	0			0	UCK-G2-Plus	3	3			Redes y CCTV>Switch y routers>Varios (switch y routers)	https://cluster.binarycanarias.com/img/cp-45206998.jpg	78501500
45209083	Punto acceso NETIS Wireless 150Mbps Portable (WF2416)	PVM	7	50			0	WF2416	10	10			Redes y CCTV>Switch y routers>Routers ADSL	https://cluster.binarycanarias.com/img/cp-45209083.jpg	24482905
50252915	Tinta Canon CLI-526C Cian (4541B001/10)	PVM	7	0			0	4541B001	0	2			Consumibles impresión>Tintas Marcas>Tintas Canon	https://cluster.binarycanarias.com/img/cp-50252915.jpg	5777676
50252924	Tinta Canon CL-38 Color (2146B001)	PVM	7	0			0	2146B001	6	8			Consumibles impresión>Tintas Marcas>Tintas Canon	https://cluster.binarycanarias.com/img/cp-50252924.jpg	884779
50253142	Tinta Canon PGI-1500XL Negro (9182B001)	PVM	7	0			0	9182B001	4	6			Consumibles impresión>Tintas Marcas>Tintas Canon	https://cluster.binarycanarias.com/img/cp-50253142.jpg	24452131
50253192	Tinta EPSON Pack3 Color 27XL Despertador T2715	PVM	7	0		11/11/2022	0	C13T27154012	0	2			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253192.jpg	19613240
50253272	Tinta HP PageWide Cian (F6T81AE) N973X	PVM	7	0			0	F6T81AE	2	8			Consumibles impresión>Tintas Marcas>Tintas HP	https://cluster.binarycanarias.com/img/cp-50253272.jpg	30652486
50253406	Tinta EPSON Magenta 16XL Pluma Estilografica T1633	PVM	7	0		11/11/2022	0	C13T16334012	0	0			Consumibles impresión>Tintas Marcas>Tintas Epson	https://cluster.binarycanarias.com/img/cp-50253406.jpg	14738206
50258759	Tinta BROTHER Negro 2400pag LC22E BK	PVM	7	0			0	LC22EBK	2	6			Consumibles impresión>Tintas Marcas>Tintas Brother	https://cluster.binarycanarias.com/img/cp-50258759.jpg	26070739
50304399	Tinta INKPRO Premium Magenta para Brother LC123M	PVM	7	0			0	M-LC123M	0	1			Consumibles impresión>Tintas Genericas>Tinta INKPRO	https://cluster.binarycanarias.com/img/cp-50304399.jpg	-1
99004157	Pantalla LG LCD ref. AFB73749301	PVM	7	70			0	AFB73749301	0	1			Repuestos>Repuestos de Pantallas>Repuestos de Pantallas		-1
55257023	Nanocable Red Cat.5e UTP AWG24 3m Azul (10.20.0103-BL)	PVM	7	0			0	10.20.0103-BL	10	10			Redes y CCTV>Cables>Cables de red	https://cluster.binarycanarias.com/img/cp-55257023.jpg	27241415
55257178	Nanocable Audio Estéreo 3.5/M-3.5/M 5m (10.24.0105)	PVM	7	0			0	10.24.0105	8	10			Redes y CCTV>Cables>Varios (cables)	https://cluster.binarycanarias.com/img/cp-55257178.jpg	26529490
55257188	Nanocable Conversor DP/M-DVI/H 15cm (10.16.0802)	PVM	7	0			0	10.16.0802	3	9			Redes y CCTV>Cables>Video	https://cluster.binarycanarias.com/img/cp-55257188.jpg	26529178
55301014	Soporte Cable Gaming KROM Bungee (NXKROMBNG)	PVM	7	0			0	NXKROMBNG	2	2			Integración>Refrigeración>Varios (refrigeración)	https://cluster.binarycanarias.com/img/cp-55301014.jpg	25941517
55401534	RACK KIT para EATON (MGE) Ellipse (ELRACK)	PVM	7	70			0	ELRACK	0	1			Periféricos>SAIs y regletas>Varios (SAIs)	https://cluster.binarycanarias.com/img/cp-55401534.jpg	8979092
60425610	Pre-Reserva VITA + Cascos 250	PVM	7	70			0	2E+12	3	3			Juegos y Consolas>Accesorios consolas>Varios (consolas)		-1
70201102	Visor Estático TPV Toshiba para ST-A10 (LIUST-A10-FAK)	PVM	7	70			0	LIUST-A10-FAK	1	1			Terminales TPV>Terminal punto venta (TPV)>Monitores y display para TPV	https://cluster.binarycanarias.com/img/cp-70201102.jpg	-1
70401121	Scanner Metrologic Optimus USB MK5502-79C639 (OUT1121)	PVM	7	0			0	OUT1121	1	1			Terminales TPV>Escáner>Escáner de código de barras	https://cluster.binarycanarias.com/img/cp-70401121.jpg	-1
70500866	Impresora Etiquetas BROTHER Color 8mm WiFi USB (VC-500W	PVM	7	0			0	VC500W	2	4			Impresoras y escáner>Impresoras etiquetas>Impresoras etiquetas	https://cluster.binarycanarias.com/img/cp-70500866.jpg	55231961
70850019	BRA Sartén Prior Green 28cm (A121455)	PVM	7	0			0	A121455	2	2			Hogar / Electrónica consumo>Menaje>Cocina	https://cluster.binarycanarias.com/img/cp-70850019.jpg	-1
80201500	Ventilador 12x12  (OUT1500)	PVM	7	0			0	OUT1500	10	10			Integración>Refrigeración>Seminuevo (Refrigeración)		-1
83002625	Tarjeta Red WIFI PCMCIA. Ver 1º. (OUTF537)	PVM	7	0			0		1	1			Redes y CCTV>WiFi>Seminuevo (WiFi)		-1
15203727	Soporte bq-Avhra Coche Monza (11BQSOP02)	PVM	7	50			0	11BQSOP02	2	2			Tablets / eBooks>Accesorios PAD y Tablet>Soportes y Docks	https://cluster.binarycanarias.com/img/cp-15203727.jpg	-1
15203767	CoolerMaster iPad 3 Portafolio Rosa (C-IP3F-SCWU-NW)	PVM	7	70			0	C-IP3F-SCWU-NW	1	2			Tablets / eBooks>Accesorios PAD y Tablet>Fundas PAD y Tablet	https://cluster.binarycanarias.com/img/cp-15203767.jpg	14537828
15203839	"Funda WOXTER Tablet SR. Nilson Lite 7"" (TB26-101)"	PVM	7	70			0	TB26-101	1	1			Tablets / eBooks>Accesorios PAD y Tablet>Fundas PAD y Tablet	https://cluster.binarycanarias.com/img/cp-15203839.jpg	-1
15205276	BILLOW Conector Wifi Smartphone a TV (MD01V3)	PVM	7	70			0	MD01V3	10	10			Tablets / eBooks>Accesorios Phablets>Varios (Accesorios Phablets )	https://cluster.binarycanarias.com/img/cp-15205276.jpg	54081091
15206168	Soporte coche SBS Flexible micro 360(TESUPPMICRO360MAG)	PVM	7	30			0	TESUPPMICRO360MAG	9	9			Telefonía / Smartphones>Accesorios de telefonía móvil>Varios	https://cluster.binarycanarias.com/img/cp-15206168.jpg	36069129
10116911	"Soporte Pared TOOQ 32-70"" Inclinable Negro (LP1071T-B)"	PVM	7	0		11/11/2022	0	LP1071T-B	0	0			Imagen y sonido>Soportes TV>Superior 65 pulgadas	https://cluster.binarycanarias.com/img/cp-10116911.jpg	100834504
10117085	Ventilador NOX HUMMER Slim-Fan ARGB (NXHUMMERSLIMFA)	PVM	7	0			0	NXHUMMERSLIMFA	8	10			Integración>Refrigeración>Ventiladores auxiliares	https://cluster.binarycanarias.com/img/cp-10117085.jpg	100316892
10117286	Funda TOOQ para Caja Externa M2 Gris (TQBC-M201G)	PVM	7	0			0	TQBC-M201G	5	10			Periféricos>Discos y cajas externos>Varios (Cajas de discos duros)	https://cluster.binarycanarias.com/img/cp-10117286.jpg	101625544
10117410	"Disco WD Blue 6TB 3.5"" SATA3 5400rpm 256Mb (OUT7410)"	PVM	7	0			5.45	OUT7410	1	1			Integración>Discos Internos>Seminuevo (Discos duros)	https://cluster.binarycanarias.com/img/cp-10117410.jpg	-1
10117467	Semitorre Gaming Hiditec V40 ARGB Pro Negra (CHA010033)	PVM	7	0			0	CHA010033	5	6			Integración>Carcasas>Torre	https://cluster.binarycanarias.com/img/cp-10117467.jpg	96590253
10117729	Auriculares+Micro NILOX USB Negro (NXAU0000001)	PVM	7	0			0	NXAU0000001	10	10			Multimedia>Sonido>Auriculares y micrófonos	https://cluster.binarycanarias.com/img/cp-10117729.jpg	78466176
10117746	Cable Seguridad NILOX con doble llave 1.8m (NXSC001)	PVM	7	0	01/12/2022		0	NXSC001	5	10			Ordenadores portátiles>Accesorios notebook>Varios (accesorios notebook)	https://cluster.binarycanarias.com/img/cp-10117746.jpg	-1
10117753	S.A.I. NILOX Premium Line 2000VA (NXGCLI20002X9V2)	PVM	7	0	01/12/2022		0	NXGCLI20002X9V2	1	3			Periféricos>SAIs y regletas>SAIs (UPS)	https://cluster.binarycanarias.com/img/cp-10117753.jpg	75031279
10117943	Adaptador AISENS HDMI/M-USB/M-DP/H 10cm Negr(A122-0642)	PVM	7	0			0	A122-0642	2	4			Periféricos>Hubs y adaptadores>Adaptadores USB	https://cluster.binarycanarias.com/img/cp-10117943.jpg	101935886
10117964	"Smartphone TCL 6.42"" 2Gb 64Gb Negro (5164D1-2ALCWE12)"	PVM	7	0			1.1	5164D1-2ALCWE12	7	10			Telefonía / Smartphones>Telefonía móvil y Smartphones>Smartphone y teléfonos móviles	https://cluster.binarycanarias.com/img/cp-10117964.jpg	99704216
10118015	Prensa calor CRICUT EasyPress 3 (CRC-2009146)	PVM	7	0			0	CRC-2009146	1	2			Impresoras y escáner>Impresoras plotter>Varios (plotter)	https://cluster.binarycanarias.com/img/cp-10118015.jpg	98253121
10118077	Multifuncion EPSON WF-2950DWF A4 Wifi (C11CK62402)	PVM	7	0			5.25	C11CK62402	5	10			Impresoras y escáner>Impresoras inyección de tinta>Impresoras multifunción	https://cluster.binarycanarias.com/img/cp-10118077.jpg	100694479
10118376	GIGABYTE RTX3080 Turbo 10Gb (GV-N3080TURBO-10GD G20)	PVM	7	0			0	GV-N3080TURBO-10GD G20	2	6			Integración>Tarjetas gráficas>nVidia PCIe	https://cluster.binarycanarias.com/img/cp-10118376.jpg	-1
10118394	Altavoz DENVER Bluetooth Speaker 100w Usb mSD (BTV-230)	PVM	7	0			0	BTV-230	4	9			Multimedia>Sonido>Altavoces	https://cluster.binarycanarias.com/img/cp-10118394.jpg	-1
10118442	"Smartwatch DENVER 1.3"" BT GPS Negro (SW-510 BLACK)"	PVM	7	0			0	SW-510 BLACK+BLACK STRAP	3	6			Telefonía / Smartphones>Accesorios de telefonía móvil>Smartwatch	https://cluster.binarycanarias.com/img/cp-10118442.jpg	-1
10118451	"Tablet Lenovo TB-X306F 10.1"" 2Gb 32Gb Gris (ZA6W0198ES)"	PVM	7	0			3.15	ZA6W0198ES	10	10			Tablets / eBooks>Tabletas>Android	https://cluster.binarycanarias.com/img/cp-10118451.jpg	-1
10113542	Cricut Inf.Ink Ceramic Coasters 4un M3 (CRC-2006582)	PVM	7	0			0	CRC-2006582	5	8			Consumibles impresión>Otros Consumibles>Varios (consumibles impresión)	https://cluster.binarycanarias.com/img/cp-10113542.jpg	-1
